DATA_MANAGE_NO,DATA_TITLE_NM,SUMRY_CN,SBJT_NM,MIDDL_SBJT_NM,MAIN_THUMB_URL,CNTNTS_URL,ERA_NM,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,RELATE_PLACE_NM,REGIST_DE,CORE_KWRD_CN,SEXDSTN_CD,INTRST_REALM_NM,PGE_VIEWS_CO,VISIT_CO,OPN_DE
20231200224,한센인 격리와 정착의 역사 - 의왕 한국한센복지협회,"경기도 의왕시 한국한센복지협회의 뿌리는 1926년 발족한 조선나병근절책연구회라고 할 수 있다. 한센인은 격리 수용하는 것이 최선이라는 당시의 인식에 따라 대규모 수용소 건설을 추진한 명망가 단체다. 격리 정책은 해방 후에도 계속되다가 1960년대 들어서야 정착촌 정책으로 바뀌었다. 1948년 대한나예방협회 역시 격리에 중점을 두었다. 한국한센복지협회는 과거 문둥병, 나병으로 불리던 질병이 2000년에 한센병으로 공식 명명됨에 따라 새로운 이름을 가지게 되었다. 의왕 한국한센복지협회는 인근 성 나자로 마을에서 50년 무상 대여한 땅에 병원과 사무실을 지었다. 1951년 모락산 자락에 자리 잡은 성 나자로 마을은 1970부터 원장으로 28년 봉직한 이경재 신부 재임 기간에 현재의 모습을 갖추었다. 한국한센복지협회와 성 나자로 마을은 문둥병이라는 차별적인 병명이 한센병으로 바뀌기까지 한센인들이 겪은 고통과 시련의 삶을 간직하고 있다.",공간으로 읽는 근대문화 역사유산,근대 의술과 인술 사이에서,https://minio.nculture.org/amsweb-opt/3ds/28/84383/84383_thumbnail.jpg,https://ncms.nculture.org/legacy/story/778,현대-현대(1945.8.15~현재),경기도,의왕시,경기도 의왕시 원골로 59,37.3619452,126.9711473,소록도 시설 (국립소록도병원),20230101,"한국한센복지협회, 성 나자로 마을, 이경재, 조선나병근절책연구회",M,뉴스 & 정치/열렬한 뉴스 독자/열렬한 정치 뉴스 독자,22,17,20231230
20231200225,바다보다 역동적인 제물포의 근대 - 인천 개항장 근대역사문화지구,"제물포는 1883년 개항 직후부터 일본과 청나라, 영국 미국 독일 프랑스 등 각국이 주도권을 잡기 위해 각축을 벌인 지역이다. 일본이 가장 먼저 조계를 설정하자, 청과 다른 나라들이 뒤따랐다. 초기 모습은 청 조계지가 일본 쪽보다 나았다. 상권에서도 청 상인들이 우세한 편이었으나, 1894년 청일전쟁에서 일본이 승리한 뒤로는 일본이 앞서기 시작했고, 1904년 러일전쟁을 거친 뒤에는 일본의 절대 우세가 확정되었다. 일본은 금융기관을 앞세워 해운업과 화물운송업을 장악했고, 인천은 일본 주도 아래 식민지 근대의 대도시로 변모하기 시작했다. 현재의 자유공원(만국공원)은 일본 조계지와 청국 조계지(훗날 인천 차이나타운)를 비롯해 개항 이후 인천 근현대사의 역동성을 답사하기 적당한 출발점이다.",공간으로 읽는 근대문화 역사유산,근대 거리를 거닐다,https://minio.nculture.org/amsweb-opt/multimedia_assets/79/30457/22671/c/%EC%9D%B8%EC%B2%9C_%EA%B7%BC%EB%8C%80%EB%AC%B8%ED%99%94%EC%9C%A0%EC%82%B0%EA%B1%B0%EB%A6%AC-%283%29-thumb.jpg,https://ncms.nculture.org/legacy/story/4549,근대-개항기(1864~1910),인천광역시,중구,인천광역시 중구 자유공원남로 25,37.47467242,126.6225672,제물포고등학교,20230101,"제물포, 자유공원, 조계지, 만국공원, 차이나타운",F,여행/여행 매니아,22,15,20231230
20231200226,일본 경찰의 고문으로 숨진 28세 독립운동가 - 예천 윤우식 생가,"경상북도 예천군 지보면 신풍리 남석 윤우식 선생의 생가는 16세기에 지어진 고택이다. 1922년 화재로 예전 집은 불탔고, 같은 자리에 규모를 줄여 지은 집이 현재 남아있는 기와집이다. 안채와 사랑채가 튼 입구 자로 배치되어 있고, 옆에는 사당(죽호당)이 있다. 윤우식은 1920년대 후반부터 농민운동을 벌였고, 1934년 ‘예천 무명당’이 결성될 때 참여하여 지보면의 조직을 책임졌다. ‘예천 무명당’은 농민을 넘어 각계각층의 조직을 통해 항일 독립운동을 벌이려 했던 조직이다. 예천 무명당은 1934년 초 일경에 발각되어 무더기로 체포되었고, 윤우식은 지도부 11인으로 모진 고문을 받다가 순국했다. 낙동강이 바라다 보이는 윤우식 생가는 등록문화재 제571호다.",공간으로 읽는 근대문화 역사유산,근현대 인물들의 공간,https://minio.nculture.org/amsweb-opt/3ds/19/84374/84374_thumbnail.jpg,https://ncms.nculture.org/legacy/story/4539,근대-일제강점기(1910.8.22~1945.8.14),경상북도,예천군,경상북도 예천군 지보면 신풍1리길 25,36.53849413,128.4365732,예천박물관,20230101,"남석 윤우식, 예천 무명당, 죽고서원",M,미디어 & 엔터테인먼트/TV 대중 시청자,22,11,20231230
20231200227,전통배추를 밀어내고 김치의 원료가 된 결구배추,"배추김치의 주재료인 배추는 조선시대까지 한양과 개성에서 자란 것이 유명했다. 이 배추는 배추잎이 절반정도 뭉친 반결구종으로, 무게는 결구종보다 적고 생육기간도 길었다. 임오군란 이후 중국인들이 한국땅에 살고 중국과 왕래하면서 중국의 결구배추가 들어오게 된다. 결구배추는 배추잎이 서로 감싸 완전히 뭉친 것인데 생육기간이 짧고 크기도 컸다. 일제강점기 반결구배추가 병충해에 시달리면서 결구종 배추가 보급되어 오늘날 김치를 만드는 배추는 결구종배추가 주를 이루게 되었다.",근대 신문으로 보는 음식,전통 음식과 식재료의 변화,,https://ncms.nculture.org/legacy/story/2831,근대-일제강점기(1910.8.22~1945.8.14),,,,,,덕천,20230101,"배추김치, 호배추, 결구배추",M,음식 & 다이닝/요리 매니아,21,21,20231230
20231200228,전통배추를 밀어내고 김치의 원료가 된 결구배추,"배추김치의 주재료인 배추는 조선시대까지 한양과 개성에서 자란 것이 유명했다. 이 배추는 배추잎이 절반정도 뭉친 반결구종으로, 무게는 결구종보다 적고 생육기간도 길었다. 임오군란 이후 중국인들이 한국땅에 살고 중국과 왕래하면서 중국의 결구배추가 들어오게 된다. 결구배추는 배추잎이 서로 감싸 완전히 뭉친 것인데 생육기간이 짧고 크기도 컸다. 일제강점기 반결구배추가 병충해에 시달리면서 결구종 배추가 보급되어 오늘날 김치를 만드는 배추는 결구종배추가 주를 이루게 되었다.",근대 신문으로 보는 음식,전통 음식과 식재료의 변화,,https://ncms.nculture.org/legacy/story/2831,근대-일제강점기(1910.8.22~1945.8.14),,,,,,덕천,20230101,"배추김치, 호배추, 결구배추",M,홈 앤 가든/홈 데코 매니아,21,21,20231230
20231200229,전통배추를 밀어내고 김치의 원료가 된 결구배추,"배추김치의 주재료인 배추는 조선시대까지 한양과 개성에서 자란 것이 유명했다. 이 배추는 배추잎이 절반정도 뭉친 반결구종으로, 무게는 결구종보다 적고 생육기간도 길었다. 임오군란 이후 중국인들이 한국땅에 살고 중국과 왕래하면서 중국의 결구배추가 들어오게 된다. 결구배추는 배추잎이 서로 감싸 완전히 뭉친 것인데 생육기간이 짧고 크기도 컸다. 일제강점기 반결구배추가 병충해에 시달리면서 결구종 배추가 보급되어 오늘날 김치를 만드는 배추는 결구종배추가 주를 이루게 되었다.",근대 신문으로 보는 음식,전통 음식과 식재료의 변화,,https://ncms.nculture.org/legacy/story/2831,근대-일제강점기(1910.8.22~1945.8.14),,,,,,덕천,20230101,"배추김치, 호배추, 결구배추",M,미디어 & 엔터테인먼트/게이머/롤플레잉 게임 팬,21,21,20231230
20231200230,"동양 최초의 바다 밑 터널, 통영 해저터널","통영반도 남단과 미륵도를 연결하는 통영 해저터널은 동양 최초의 해저터널이다. 일제강점기 이전부터 통영으로 이주해온 일본인 이주 어민들은 연안에서 어로 활동을 하며 물고기 떼를 쫓아 빠르게 이동할 필요가 있었는데, 미륵도와 통영 사이의 해협이 너무 좁아 미륵도를 빙 돌아 가야 하는 불편함이 있었다. 그래서 일제는 1932년 통영운하를 완공했다. 통영운하 개통 후 운하를 건너다니도록 하기 위해 교량 대신 만든 것이 해저터널이다. 터널을 만든 지역은 판데목이라는 곳인데, 임진왜란 한산대첩 때 많은 왜군이 이순신의 학익진에 대패해 판데목 부근에서 수장됐다고 한다. 일본인들이 조상의 유해 위로 건너다닐 수 없어서 해저터널을 팠다는 이야기도 전해진다.",공간으로 읽는 근대문화 역사유산,"빼앗긴 들, 뒤틀린 근대",https://minio.nculture.org/amsweb-opt/multimedia_assets/140/85835/93850/c/%ED%86%B5%EC%98%81-%ED%95%B4%EC%A0%80%ED%84%B0%EB%84%90-%281%29_rev-thumb.jpg,https://ncms.nculture.org/legacy/story/2936,근대-일제강점기(1910.8.22~1945.8.14),경상남도,통영시,경상남도 통영시 도남로 57-1,34.834788,128.40991,충무교,20230101,"통영 해저터널, 통영운하, 충무공 이순신, 판데목, 미륵도",M,뉴스 & 정치/열렬한 뉴스 독자/열렬한 비즈니스 뉴스 독자,21,21,20231230
20231200231,초량 이바구길의 곡절 많은 터줏대감-부산 구 백제병원,"부산역 맞은편 초량 이바구길 초입에 위치한 백제병원 건물은 1927년 지어졌다. 백제병원은 부산 최초의 개인병원으로서, 부산부립병원, 철도병원과 함께 부산 3대 병원으로 꼽혔다. 백제병원 건물은 4층 건물과 잇달아 지은 6층 건물을 이어 붙였는데, 단층과 2~3층이 고작이던 당시 부산에서 우뚝 솟은 건물이었다. 하지만 설립자인 외과의사 최용해가 건축 과정에서 무리하게 빚을 끌어다 쓴데다 행려병자 시신으로 인체 표본을 제작해 보관하다 적발되면서, 급기야 설립자가 병원 문을 닫고 일본으로 도주하였다. 백제병원 건물은 중국인이 인수하여 봉래각이라는 청요릿집으로 개조되었다. 객실을 120개나 설치한 봉래각 또한 부산 명물로 명성을 날렸으나, 중일전쟁 이후 주인이 고국으로 돌아가면서 1942년 폐업했다. 이후 일본군 장교숙소였다가 해방 후에는 부산치안사령부, 전쟁 시기에는 중화민국 임시 대사관으로 쓰였다. 1953년 신라예식장으로 용도가 바뀌었으나, 예식장도 1960년대 중반 문을 닫았다. 1972년에는 이웃 건물에서 발생한 화재로 건물의 3분의 2가 불에 타, 5층 이상은 철거되었다. 다행히 골조와 1~2층은 옛 모습을 모두 잃지는 않았다. 2009년 새 주인이 인수하였고, 복원에 준하는 리모델링을 거쳐 2015년부터 카페 겸 문화예술 공간으로 활용되고 있다.",공간으로 읽는 근대문화 역사유산,근대 의술과 인술 사이에서,https://minio.nculture.org/amsweb-opt/3ds/228/84333/84333_thumbnail.jpg,https://ncms.nculture.org/legacy/story/783,근대-일제강점기(1910.8.22~1945.8.14),부산광역시,동구,부산 동구 초량동 460-2,35.11625252,129.0388649,부산 차이나타운,20230101,"부산 백제병원, 부산 봉래각, 최용해, 부산 신라예식장, 초량 이바구길, 브라운핸즈 카페",F,미디어 & 엔터테인먼트/TV 대중 시청자,21,21,20231230
20231200232,초량 이바구길의 곡절 많은 터줏대감-부산 구 백제병원,"부산역 맞은편 초량 이바구길 초입에 위치한 백제병원 건물은 1927년 지어졌다. 백제병원은 부산 최초의 개인병원으로서, 부산부립병원, 철도병원과 함께 부산 3대 병원으로 꼽혔다. 백제병원 건물은 4층 건물과 잇달아 지은 6층 건물을 이어 붙였는데, 단층과 2~3층이 고작이던 당시 부산에서 우뚝 솟은 건물이었다. 하지만 설립자인 외과의사 최용해가 건축 과정에서 무리하게 빚을 끌어다 쓴데다 행려병자 시신으로 인체 표본을 제작해 보관하다 적발되면서, 급기야 설립자가 병원 문을 닫고 일본으로 도주하였다. 백제병원 건물은 중국인이 인수하여 봉래각이라는 청요릿집으로 개조되었다. 객실을 120개나 설치한 봉래각 또한 부산 명물로 명성을 날렸으나, 중일전쟁 이후 주인이 고국으로 돌아가면서 1942년 폐업했다. 이후 일본군 장교숙소였다가 해방 후에는 부산치안사령부, 전쟁 시기에는 중화민국 임시 대사관으로 쓰였다. 1953년 신라예식장으로 용도가 바뀌었으나, 예식장도 1960년대 중반 문을 닫았다. 1972년에는 이웃 건물에서 발생한 화재로 건물의 3분의 2가 불에 타, 5층 이상은 철거되었다. 다행히 골조와 1~2층은 옛 모습을 모두 잃지는 않았다. 2009년 새 주인이 인수하였고, 복원에 준하는 리모델링을 거쳐 2015년부터 카페 겸 문화예술 공간으로 활용되고 있다.",공간으로 읽는 근대문화 역사유산,근대 의술과 인술 사이에서,https://minio.nculture.org/amsweb-opt/3ds/228/84333/84333_thumbnail.jpg,https://ncms.nculture.org/legacy/story/783,근대-일제강점기(1910.8.22~1945.8.14),부산광역시,동구,부산 동구 초량동 460-2,35.11625252,129.0388649,부산 차이나타운,20230101,"부산 백제병원, 부산 봉래각, 최용해, 부산 신라예식장, 초량 이바구길, 브라운핸즈 카페",F,미디어 & 엔터테인먼트/영화 애호가,21,21,20231230
20231200233,"서울 최초의 근대 백화점, 미츠코시 백화점 경성지점","미츠코시 백화점 경성지점은 서울특별시에 세워진 최초의 근대식 백화점이다. 미츠코시 오복점이 1929년에 지점으로 승격되면서 본격적으로 백화점의 면모를 갖추게 되었다. 대형 백화점의 등장은 정찰제 판매, 박리다매 전략의 등장으로 우리나라 유통에 큰 변화를 불러왔다. 미츠코시 백화점은 일반 시민들에게 일상적인 공간으로 자리 잡았으나 이면에는 일제강점기 소비문화의 모순이 감춰져 있기도 했다. 현재는 서울특별시 중구 신세계백화점 본점 본관으로 사용되고 있다.",공간으로 읽는 근대문화 역사유산,"근대, 한반도에 발을 딛다",https://minio.nculture.org/amsweb-opt/multimedia_assets/125/85820/93650/c/%EA%B5%AC-%EB%AF%B8%EC%93%B0%EC%BD%94%EC%8B%9C-%EA%B2%BD%EC%84%B1%EC%A7%80%EC%A0%90-%281%29_rev-thumb.jpg,https://ncms.nculture.org/legacy/story/7134,근대-일제강점기(1910.8.22~1945.8.14),서울특별시,중구,서울특별시 중구 소공로 63,37.56091902,126.980979,신세계백화점 본점,20230101,"백화점, 미츠코시, 이상, 채만식",M,미디어 & 엔터테인먼트/게이머/어드벤처 & 전략 게임 팬,21,20,20231230
