ESNTL_ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ROAD_NM_CD,FCLTY_ROAD_NM_ADDR,LNM_ADDR,ADDR_ENG_NM,ADSTRD_CD,BULD_NM,BULD_MANAGE_CD,TEL_NO,ZIP_NO,HMPG_URL,FCLTY_LA,FCLTY_LO,ORIGIN_NM,ADIT_DC,UPDT_DT,REGIST_DT
KCKRSPO23N000000548,관광명소,관광명소_축제,제12회 우도소라축제,50,제주특별자치도,50110,제주시,5011033021,우도면 연평리,501104848460,제주특별자치도 제주시 우도면 우도해안길 70,제주특별자치도 제주시 우도면 연평리 1737-13,"70 Udohaean-gil, Udo-myeon, Jeju-si, Jeju-do",4131010700,,5011033021017370013047797,064-728-4321,27863,,33,126,문화정보원,섬속의 섬 힐링 우도에서 모두가 소통하는 친환경 열린축제,20240604,20240604
KCKRSPO23N000000549,관광명소,관광명소_축제,한라산청정고사리축제,50,제주특별자치도,50130,서귀포시,5013025323,남원읍 한남리,501303350144,제주특별자치도 서귀포시 남원읍 서성로 788,제주특별자치도 서귀포시 남원읍 한남리 산76-7,"788 Seoseong-ro, Namwon-eup, Seogwipo-si, Jeju-do",4131010700,,5013025323200760007000001,064-760-4182,11961,www.jejugosari.net/,33,126,문화정보원,축제로 즐기는 제주 고사리의 명성,20240604,20240604
KCKRSPO23N000000550,관광명소,관광명소_축제,가파도청보리축제,50,제주특별자치도,50130,서귀포시,5013025026,대정읍 가파리,501303350007,제주특별자치도 서귀포시 대정읍 가파로 2,제주특별자치도 서귀포시 대정읍 가파리 526-1 가파리소각장,"2 Gapa-ro, Daejeong-eup, Seogwipo-si, Jeju-do",4141010400,가파리소각장,5013025026105260001000001,064-794-7130,11961,http://wonderfulis.co.kr/,33,126,문화정보원,가파도의 청보리는 국토 최남단의 땅끝에서 가장 먼저 전해오는 봄소식으로 3월 초부터 5월 초순까지 보리잎의 푸른 생명이 절정을 이루며 해마다 봄이 되면 18만여평의 청보리밭 위로 푸른 물결이 굽이치는 장관을 이룬다.,20240604,20240604
KCKRSPO23N000000551,관광명소,관광명소_축제,강정마을 생태축제,50,제주특별자치도,50130,서귀포시,5013011600,강정동,501303350237,제주특별자치도 서귀포시 이어도로 668 (강정동),제주특별자치도 서귀포시 강정동 2674-5,"668 Ieodo-ro, Seogwipo-si, Jeju-do",4157010400,,5013011600126740005012673,,11961,,33,126,문화정보원,사시사철 맑은 물이 흐르는 강정천 일대에서 즐기는 다양한 생태체험과 캠핑경험,20240604,20240604
KCKRSPO23N000000552,관광명소,관광명소_축제,관악강감찬축제,11,서울특별시,11620,관악구,1162010100,봉천동,116202120001,서울특별시 관악구 낙성대로 77 (봉천동),서울특별시 관악구 봉천동 228,"77 Nakseongdae-ro, Gwanak-gu, Seoul",4119010800,,1162010100102270000031038,02-828-5762,11961,https://ggcfest.com/,37,126,문화정보원,강감찬 장군 출병식 및 전승행렬 거리 퍼레이드+고려마을 테마 체험부스+강감찬 장군 추모제향 등 다채로운 행사 진행,20240604,20240604
KCKRSPO23N000000553,관광명소,관광명소_축제,광안리어방축제,26,부산광역시,26500,수영구,2650010500,남천동,265003138008,부산광역시 수영구 남천동로 100 (남천동),부산광역시 수영구 남천동 148-15 수영구청,"100 Namcheondong-ro, Suyeong-gu, Busan",4139013200,수영구청,2650010500101480015000900,051-610-4062,11961,www.suyeong.go.kr/eobang,35,129,문화정보원,뮤지컬어방+경상좌수사행렬전시 등,20240604,20240604
KCKRSPO23N000000554,관광명소,관광명소_축제,광주김치축제,29,광주광역시,29155,남구,2915511100,임암동,291553161023,광주광역시 남구 김치로 60 (임암동),광주광역시 남구 임암동 674 광주김치타운,"60 Kimchi-ro, Nam-gu, Gwangju",4139013000,광주김치타운,2915511100106740000000001,062-613-3955,24374,https://kimchi.gwangju.go.kr/,35,126,문화정보원,김치 사랑 버스킹+전통발효식품 체험+어린이 김치담그기 체험+푸드트럭 라운지+16人16色 광주김치명인 비법을 찾아서,20240604,20240604
KCKRSPO23N000000555,관광명소,관광명소_축제,김덕림 개인전 나를 사랑한 색 - 어울림의 빛을 나누다,51,강원특별자치도,51110,춘천시,5111011200,효자동,421104454163,강원특별자치도 춘천시 도화길6번길 9 (효자동),강원특별자치도 춘천시 효자동 601-11,"9 Dohwa-gil 6beon-gil, Chuncheon-si, Gangwon-do",4163010600,,4211011200106010011028534,,24374,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10927&search_type=1&search_keyword=EAB980EB8D95EBA6BC+EAB09CEC9DB8ECA084,37,127,문화정보원,"창의적 색상의 수채화로 풍경, 정물, 인물화의 전시회",20240604,20240604
KCKRSPO23N000000556,관광명소,관광명소_축제,윤운복 개인전 Remember60展,51,강원특별자치도,51110,춘천시,5111010700,옥천동,421103218018,강원특별자치도 춘천시 서부대성로 71 (옥천동),강원특별자치도 춘천시 옥천동 73-2 춘천예술마당,"71 Seobudaeseong-ro, Chuncheon-si, Gangwon-do",4183038021,춘천예술마당,4211010700100730002002079,033-241-1856,24336,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10917&search_type=1&search_keyword=EC9CA4EC9AB4EBB3B5+EAB09CEC9DB8ECA0845D+Remember60E5B195,37,127,문화정보원,"마음속 잃어버린 꿈과 희망을 필름과 영상모니터를 오브제로 작업한 작품으로 과거와 현재의 경계를 허물고, 아날로그 필름을 통해 구동되는 Remember60의 기계적 매커니즘을 키네틱아트 장치 전시회",20240604,20240604
KCKRSPO23N000000557,관광명소,관광명소_축제,제34회 춘천인형극제 코코바우 스테이지 12월 기획공연,51,강원특별자치도,51110,춘천시,5111011900,사농동,421103013022,강원특별자치도 춘천시 영서로 3017 (사농동),강원특별자치도 춘천시 사농동 277-3 춘천인형극장,"3017 Yeongseo-ro, Chuncheon-si, Gangwon-do",4183025025,춘천인형극장,4211011900102770003012176,033-242-8452,24264,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=11031&search_type=1&search_keyword=ECA09C34ED9A8C+ECB698ECB29CEC9DB8ED9895EAB7B9ECA09C,37,127,문화정보원,"손톱달, 돌연한 출발, 보통인간 공연",20240604,20240604
KCKRSPO23N000000558,관광명소,관광명소_축제,강원도립극단 뮤지컬 무궁화 꽃이 피었습니다,51,강원특별자치도,51110,춘천시,5111011900,사농동,421103013022,강원특별자치도 춘천시 영서로 3017 (사농동),강원특별자치도 춘천시 사농동 277-3 춘천인형극장,"3017 Yeongseo-ro, Chuncheon-si, Gangwon-do",4183025021,춘천인형극장,4211011900102770003012176,033-255-0496,3636,https://www.culture.go.kr/oneeye/oneEyeView.do?uci=G7061665004767494,37,127,문화정보원,"당연하게 생각해왔지만 사실은 잘 알지 못했던 무궁화 이야기, 그 이야기를 시작해본다",20240604,20240604
KCKRSPO23N000000559,관광명소,관광명소_축제,지유선 개인전 무지개 터널에서 만나,51,강원특별자치도,51110,춘천시,5111011100,약사동,421104454481,강원특별자치도 춘천시 약사고개길50번길 10-1 (약사동),강원특별자치도 춘천시 약사동 94-5,"10-1 Yaksagogae-gil 50beon-gil, Chuncheon-si, Gangwon-do",4183025027,,4211011100100940005018004,,24412,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10888,37,127,문화정보원,무지개 터널에서 만나,20240604,20240604
KCKRSPO23N000000560,관광명소,관광명소_축제,The Frame,51,강원특별자치도,51110,춘천시,5111011200,효자동,421103218037,강원특별자치도 춘천시 춘천로 112 (효자동),강원특별자치도 춘천시 효자동 531 축제극장몸짓,"112 Chuncheon-ro, Chuncheon-si, Gangwon-do",4183034021,축제극장몸짓,4211011200105310018000001,,24264,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10882&search_type=1&search_keyword=The+Frame,37,127,문화정보원,프레임을 부수고 정의할 수 없는 형태의 유기적인 인간이야말로 인간의 삶이라 볼 수 있다,20240604,20240604
KCKRSPO23N000000561,관광명소,관광명소_축제,해를 낚은 할아버지,51,강원특별자치도,51110,춘천시,5111011900,사농동,421103013022,강원특별자치도 춘천시 영서로 3017 (사농동),강원특별자치도 춘천시 사농동 277-3 춘천인형극장,"3017 Yeongseo-ro, Chuncheon-si, Gangwon-do",4180025321,춘천인형극장,4211011900102770003012176,033-242-8452,24264,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10874&search_type=1&search_keyword=ED95B4EBA5BC+EB829AEC9D80+ED95A0EC9584EBB284ECA780,37,127,문화정보원,우연히 낚아버린 해를 돌려놓기 위한 할아버지의 노력의 관한 인형공연,20240604,20240604
KCKRSPO23N000000562,관광명소,관광명소_축제,소프라노 이효영 귀국 독창회,51,강원특별자치도,51110,춘천시,5111011200,효자동,421104454799,강원특별자치도 춘천시 효자상길5번길 13 (효자동),강원특별자치도 춘천시 효자동 산40-12 춘천문화예술회관,"13 Hyojasang-gil 5beon-gil, Chuncheon-si, Gangwon-do",4143010600,춘천문화예술회관,4211011200200400002028991,,24347,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10870&search_type=1&search_keyword=EC868CED9484EB9DBCEB85B8+EC9DB4ED9AA8EC9881+EAB780EAB5AD+EB8F85ECB0BDED9A8C,37,127,문화정보원,소프라노 이효영 귀국 독창회,20240604,20240604
KCKRSPO23N000000563,관광명소,관광명소_축제,연극 금따는 콩밭,51,강원특별자치도,51110,춘천시,5111033024,신동면 증리,421104454740,강원특별자치도 춘천시 신동면 풍류1길 34,강원특별자치도 춘천시 신동면 증리 901,"34 Pungnyu 1-gil, Sindong-myeon, Chuncheon-si, Gangwon-do",4115010600,,4211033024109010000000001,033-263-7222,24374,https://www.cccf.or.kr/Home/H40000/H40400/boardList?cate_id=&search_type=1&search_keyword=EC97B0EAB7B9+5BEAB888EB94B0EB8A94+ECBDA9EBB0AD5D,37,127,문화정보원,금따는 콩밭,20240604,20240604
KCKRSPO23N000000564,관광명소,관광명소_축제,창작국악뮤지컬 어라연 연가,51,강원특별자치도,51110,춘천시,5111011200,효자동,421103218037,강원특별자치도 춘천시 춘천로 112 (효자동),강원특별자치도 춘천시 효자동 531 축제극장몸짓,"112 Chuncheon-ro, Chuncheon-si, Gangwon-do",4115010900,축제극장몸짓,4211011200105310018000001,033-251-6542,24246,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10853,37,127,문화정보원,강원도와 전국을 연결하던 핏줄 같은 강의 이야기,20240604,20240604
KCKRSPO23N000000565,관광명소,관광명소_축제,마스터클래스 23회차 영혼의 기타리스트 이근형 vs 괴물연주자 베이시스트 장태웅,51,강원특별자치도,51110,춘천시,5111035021,서면 현암리,421103218011,강원특별자치도 춘천시 서면 박사로 854,강원특별자치도 춘천시 서면 현암리 367-3 강원정보문화진흥원,"854 Baksa-ro, Seo-myeon, Chuncheon-si, Gangwon-do",4115010900,강원정보문화진흥원,4211035021103670000057666,033-245-6321,63028,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10828,37,127,문화정보원,알렉트릭 기타의 모든것에 대한 토론&베이시스트의 다양한 테크닉과 앙상블의 이해,20240604,20240604
KCKRSPO23N000000566,관광명소,관광명소_축제,하녀들,51,강원특별자치도,51110,춘천시,5111010700,옥천동,421103218018,강원도 춘천시 서부대성로 71 봄내극장,강원특별자치도 춘천시 옥천동 73-2,,4115010900,,,,63008,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10811&search_type=1&search_keyword=ED9598EB8580EB93A4,37,127,문화정보원,두 재매들의 비틀어진 욕망을 그린 공연,20240604,20240604
KCKRSPO23N000000567,관광명소,관광명소_축제,송연교의 춤 카르마 業,51,강원특별자치도,51110,춘천시,5111011200,효자동,421103218037,강원특별자치도 춘천시 춘천로 112 (효자동),강원특별자치도 춘천시 효자동 531 축제극장몸짓,"112 Chuncheon-ro, Chuncheon-si, Gangwon-do",4115010900,축제극장몸짓,4211011200105310018000001,,63608,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10806,37,127,문화정보원,"현 상황에서 지쳐있는 우리의 마음을 어루어만져주고 위로하여 주고 싶다. 예술이 할 수 있는 까다롭지만, 현재까지 이어지고 있는 현실적인 이미지를 표현한 공연",20240604,20240604
KCKRSPO23N000000568,관광명소,관광명소_축제,안형국 Dance Company 틀 무용 자유일기,51,강원특별자치도,51110,춘천시,5111011200,효자동,421103218037,강원특별자치도 춘천시 춘천로 112 (효자동),강원특별자치도 춘천시 효자동 531 축제극장몸짓,"112 Chuncheon-ro, Chuncheon-si, Gangwon-do",4115010100,축제극장몸짓,4211011200105310018000001,,63011,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10799,37,127,문화정보원,자유일기는 난민들이 겪고 있는 아픔을 우리의 아픈 역사에 투명하게 비추어 무용의 시선으로 창작한 공연,20240604,20240604
KCKRSPO23N000000569,관광명소,관광명소_축제,음악극 브릴리언트-찬란하게 빛나던,51,강원특별자치도,51110,춘천시,5111011200,효자동,421104454378,강원특별자치도 춘천시 서부대성로239번길 7 (효자동),강원특별자치도 춘천시 효자동 629-5,"7 Seobudaeseong-ro 239beon-gil, Chuncheon-si, Gangwon-do",4115010100,,4211011200106290005028279,,63166,https://www.culture.go.kr/oneeye/oneEyeView.do?seq=218796,37,127,문화정보원,따사로운 봄처럼 따듯한 사랑 너에게 들려주고 싶은 어쿠스틱 멜로,20240604,20240604
KCKRSPO23N000000570,관광명소,관광명소_축제,종합예술극 라임의 왕 김삿갓,51,강원특별자치도,51110,춘천시,5111011900,사농동,421103013022,강원특별자치도 춘천시 영서로 3017 (사농동),강원특별자치도 춘천시 사농동 277-3 춘천인형극장,"3017 Yeongseo-ro, Chuncheon-si, Gangwon-do",4115010100,춘천인형극장,4211011900102770003012176,033-253-5058,63608,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10732&page=1,37,127,문화정보원,"우리가 몰랐던 치명적 매력남 김삿갓의 이야기가 유쾌.통쾌하게 펼쳐지고, 그의 놀라운 시조는 힙합, EDM, 국악블루스 곡으로 새롭게 변신한 공연",20240604,20240604
KCKRSPO23N000000571,관광명소,관광명소_축제,강우성의 피아노 독주회 8 두 사람의 여정,,,,,,,,강원도 춘천시 강원도대학길 1,강원도 춘천시 1,,4115010100,,,033-250-8730,63011,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10731&search_type=1&search_keyword=EAB095EC9AB0EC84B1EC9D98+ED94BCEC9584EB85B8+EB8F85ECA3BCED9A8C,37,127,문화정보원,"피아노 음악의 두 거장, 쇼팽과 리스트의 음악을 비교·감상해보며 관객과 대화하고 사유해보는 의미 있는 시간으로 독주회 공연",20240604,20240604
KCKRSPO23N000000572,관광명소,관광명소_축제,공주 석장리 구석기축제,44,충청남도,44150,공주시,4415012500,석장리동,441503251008,충청남도 공주시 금벽로 990 (석장리동),충청남도 공주시 석장리동 118 석장리박물관,"990 Geumbyeok-ro, Gongju-si, Chungcheongnam-do",4115010100,석장리박물관,4415035027101370003016723,041-840-8069,63577,,36,127,문화정보원,구석기문화 체험,20240604,20240604
KCKRSPO23N000000573,관광명소,관광명소_축제,계룡산산신제,44,충청남도,44150,공주시,4415033029,계룡면 양화리,441503251018,충청남도 공주시 계룡면 보목고개로 393,충청남도 공주시 계룡면 양화리 165-1 양화리마을회관,"393 Bomokgogae-ro, Gyeryong-myeon, Gongju-si, Chungcheongnam-do",4115010100,양화리마을회관,4415033029101650001011342,041-840-8093,63011,,36,127,문화정보원,유.불.무가식 산신제+점사체험+기체험+다양한 무대공연 등,20240604,20240604
KCKRSPO23N000000574,관광명소,관광명소_축제,남이흥장군문화제,44,충청남도,44270,당진시,4427033024,대호지면 도이리,442704595626,충청남도 당진시 대호지면 충장1길 53-8,충청남도 당진시 대호지면 도이리 377 충장사,"53-8 Chungjang 1-gil, Daehoji-myeon, Dangjin-si, Chungcheongnam-do",4115010100,충장사,4483033024103770000089342,,63527,,36,126,문화정보원,남이흥장군행렬재현+ 전통무예 등,20240604,20240604
KCKRSPO23N000000575,관광명소,관광명소_축제,왜목마을해넘이해맞이축제,44,충청남도,44270,당진시,4427032025,석문면 교로리,442704595493,충청남도 당진시 석문면 왜목길 26,충청남도 당진시 석문면 교로리 844-4 왜목하우스,"26 Waemok-gil, Seongmun-myeon, Dangjin-si, Chungcheongnam-do",4115010100,왜목하우스,4483032025108440004093025,,32739,,37,126,문화정보원,일출 감상+ 떡국 나눔 행사 등,20240604,20240604
